id,porepress1,soiltention1,h1x,h1y,h1z,inclination1x,inclination1y
13274,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13275,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13276,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13277,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13278,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13279,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13280,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13281,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13282,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13283,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13284,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13285,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13286,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13287,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13288,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13289,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13290,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13291,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13292,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13293,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13294,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13295,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13296,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13297,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13298,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13299,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13300,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13301,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13302,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13303,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13304,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13305,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13306,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13307,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13308,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13309,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13310,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13311,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13312,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13313,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13314,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13315,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13316,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13317,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13318,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13319,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13320,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13321,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13322,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13323,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13324,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13325,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13326,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13327,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13328,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13329,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13330,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13331,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13332,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13333,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13334,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13335,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13336,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13337,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13338,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13339,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13340,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13341,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13342,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13343,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13344,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13345,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13346,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13347,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13348,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13349,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13350,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13351,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13352,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13353,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13354,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13355,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13356,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13357,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13358,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13359,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13360,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13361,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13362,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13363,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13364,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13365,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13366,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13367,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13368,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13369,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13370,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13371,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13372,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13373,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13374,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13375,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13376,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13377,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13378,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13379,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13380,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13381,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13382,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13383,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13384,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13385,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13386,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13387,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13388,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13389,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13390,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13391,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13392,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13393,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13394,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13395,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13396,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13397,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13398,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13399,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13400,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13401,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13402,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13403,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13404,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13405,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13406,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13407,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13408,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13409,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13410,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13411,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13412,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13413,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13414,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13415,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13416,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13417,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13418,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13419,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13420,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13421,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13422,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13423,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13424,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13425,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13426,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13427,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13428,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13429,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13430,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13431,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13432,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13433,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13434,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13435,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13436,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13437,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13438,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13439,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13440,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13441,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13442,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13443,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13444,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13445,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13446,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13447,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13448,5.9,96.9,0.04,0.098,0.028,0.047,0.03
13449,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13450,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13451,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13452,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13453,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13454,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13455,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13456,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13457,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13458,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13459,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13460,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13461,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13462,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13463,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13464,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13465,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13466,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13467,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13468,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13469,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13470,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13471,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13472,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13473,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13474,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13475,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13476,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13477,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13478,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13479,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13480,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13481,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13482,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13483,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13484,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13485,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13486,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13487,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13488,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13489,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13490,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13491,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13492,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13493,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13494,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13495,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13496,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13497,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13498,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13499,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13500,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13501,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13502,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13503,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13504,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13505,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13506,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13507,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13508,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13509,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13510,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13511,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13512,4.62,92.7,0.022,0.098,0.028,0.52,0.03
13513,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13514,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13515,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13516,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13517,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13518,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13519,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13520,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13521,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13522,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13523,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13524,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13525,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13526,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13527,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13528,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13529,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13530,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13531,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13532,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13533,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13534,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13535,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13536,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13537,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13538,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13539,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13540,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13541,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13542,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13543,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13544,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13545,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13546,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13547,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13548,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13549,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13550,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13551,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13552,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13553,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13554,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13555,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13556,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13557,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13558,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13559,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13560,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13561,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13562,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13563,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13564,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13565,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13566,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13567,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13568,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13569,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13570,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13571,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13572,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13573,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13574,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13575,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13576,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13577,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13578,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13579,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13580,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13581,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13582,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13583,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13584,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13585,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13586,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13587,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13588,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13589,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13590,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13591,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13592,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13593,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13594,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13595,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13596,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13597,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13598,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13599,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13600,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13601,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13602,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13603,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13604,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13605,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13606,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13607,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13608,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13609,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13610,5.1,96.9,0.04,0.098,0.028,0.047,0.03
13611,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13612,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13613,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13614,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13615,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13616,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13617,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13618,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13619,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13620,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13621,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13622,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13623,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13624,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13625,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13626,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13627,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13628,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13629,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13630,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13631,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13632,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13633,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13634,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13635,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13636,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13637,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13638,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13639,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13640,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13641,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13642,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13643,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13644,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13645,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13646,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13647,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13648,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13649,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13650,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13651,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13652,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13653,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13654,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13655,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13656,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13657,5.7,96.9,0.05,0.098,0.028,0.047,0.03
13658,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13659,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13660,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13661,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13662,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13663,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13664,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13665,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13666,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13667,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13668,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13669,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13670,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13671,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13672,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13673,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13674,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13675,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13676,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13677,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13678,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13679,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13680,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13681,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13682,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13683,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13684,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13685,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13686,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13687,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13688,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13689,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13690,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13691,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13692,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13693,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13694,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13695,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13696,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13697,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13698,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13699,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13700,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13701,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13702,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13703,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13704,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13705,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13706,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13707,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13708,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13709,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13710,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13711,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13712,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13713,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13714,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13715,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13716,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13717,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13718,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13719,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13720,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13721,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13722,5.79,96.9,0.06,0.098,0.028,0.047,0.03
13723,5.79,96.9,0.06,0.098,0.028,0.047,0.03
